slice,ticker,date,time,model,status,status_detail,slice_index,expiry_date,tenor_years,forward,n_quotes_raw,n_quotes_used,fit_rmse_vol_bp,fit_max_err_bp,lib_rmse_vol_bp,fit_vol_min,fit_vol_max,pillar_vol_min,pillar_vol_max,converged,min_butterfly_g,k_lo,k_hi,n_slices_fitted,n_slices_skipped,self_validates,svi_a,svi_b,svi_rho,svi_m,svi_sigma,ssvi_rho,ssvi_eta,ssvi_gamma,ssvi_theta,ssvi_phi,essvi_theta,essvi_psi,essvi_rho,essvi_eta,essvi_gamma,essvi_tube_clamped
daily,META,2026-08-20,1530,svi,ok,,5,2026-09-02,0.0356164384,542.5782255691,264,49,49.5362912612,229.1059480360,49.5362912612,0.3444769402,0.4321981978,0.3425606866,0.4514417399,true,0.5065476975,-0.1869093455,0.2111207841,21,0,true,0.0000000000,0.0235218346,0.0150704200,-0.0031059145,0.1796972780,,,,,,,,,,,
daily,META,2026-08-20,1530,svi,ok,,6,2026-09-04,0.0410958904,542.9951082501,396,82,42.8221196470,159.1883381845,42.8221196470,0.3548314431,0.4986634493,0.3557584794,0.5101201142,true,0.3041406719,-0.1878527284,0.2395912864,21,0,true,0.0000000000,0.0349448625,0.3777213395,0.0742850094,0.1599121987,,,,,,,,,,,
daily,META,2026-08-20,1530,svi,ok,,7,2026-09-11,0.0602739726,543.2926353042,316,52,32.7285482114,87.9182169774,32.7285482114,0.3475516522,0.4623626866,0.3487861451,0.4661939128,true,0.3610338553,-0.1995738158,0.2534322371,21,0,true,0.0000000000,0.0404515642,0.3828069369,0.0883340575,0.1947800438,,,,,,,,,,,
daily,META,2026-08-20,1530,svi,ok,,8,2026-09-18,0.0794520548,543.5894203510,414,69,44.2666729044,146.8930626769,44.2666729044,0.3530880475,0.5878096998,0.3539758381,0.5952679282,true,0.1791386026,-0.2579395086,0.4470421296,21,0,true,0.0000000000,0.0526196141,0.4677077220,0.1365598355,0.2129574908,,,,,,,,,,,
daily,META,2026-08-20,1530,svi,ok,,9,2026-09-25,0.0986301370,543.7908880028,316,74,36.6341559787,109.9128570422,36.6341559787,0.3558391149,0.5313602570,0.3575060886,0.5342693163,true,0.3022211344,-0.2946777088,0.4470421296,21,0,true,0.0000000000,0.0517124658,0.2256316301,0.0679264918,0.2478937676,,,,,,,,,,,
daily,META,2026-08-20,1530,svi,ok,,10,2026-10-02,0.1178082192,544.0357534831,316,76,28.1619934033,97.0331321305,28.1619934033,0.3589342964,0.4985551546,0.3602567266,0.4888518414,true,0.3854850694,-0.2828578083,0.4470421296,21,0,true,0.0000000000,0.0525994632,0.1155108910,0.0296871451,0.2904775177,,,,,,,,,,,
daily,META,2026-08-20,1530,svi,ok,,11,2026-10-16,0.1561643836,545.3206931851,314,99,32.8732632186,146.3705369012,32.8732632186,0.3627759338,0.4809870427,0.3656587966,0.4854087745,true,0.4289827399,-0.4434408950,0.4671191622,21,0,true,0.0000000000,0.0626509073,0.0433609194,0.0170015524,0.3283354774,,,,,,,,,,,
daily,META,2026-08-20,1530,svi,ok,,12,2026-11-20,0.2520547945,547.6483856251,386,103,13.7102142413,48.6724896741,13.7102142413,0.4187069041,0.4899298553,0.4185915890,0.4947971042,true,0.5844098056,-0.5065407945,0.4685904374,21,0,true,0.0000000000,0.0814729204,-0.1178554551,-0.0809282975,0.5461805496,,,,,,,,,,,
daily,META,2026-08-20,1530,svi,ok,,13,2026-12-18,0.3287671233,549.2650618327,372,84,7.8186008067,23.2973930171,7.8186008067,0.4091532411,0.4676559905,0.4093587033,0.4699857298,true,0.6288158597,-0.5094884790,0.4599120782,21,0,true,0.0000000000,0.0908989476,-0.1819532703,-0.1319057122,0.6157604720,,,,,,,,,,,
daily,META,2026-08-20,1530,svi,ok,,14,2027-01-15,0.4054794521,551.3340151340,298,55,4.5586661595,14.1337837270,4.5586661595,0.4041523078,0.4473146229,0.4044406187,0.4487280012,true,0.7138766158,-0.4833952059,0.4675810839,21,0,true,0.0000000000,0.0965715367,-0.1253637129,-0.0973418998,0.6912322702,,,,,,,,,,,
daily,META,2026-08-20,1530,svi,ok,,15,2027-02-19,0.5013698630,553.9976193300,220,55,4.0498362426,9.1422783385,4.0498362426,0.4198604141,0.4538357012,0.4195809802,0.4543559869,true,0.7808854771,-0.4882147719,0.4627615180,21,0,true,0.0000000000,0.1083662468,-0.1486789022,-0.1291205485,0.8247581645,,,,,,,,,,,
daily,META,2026-08-20,1530,svi,ok,,16,2027-03-19,0.5780821918,555.6676991911,292,75,3.7500397374,10.4691192314,3.7500397374,0.4161520044,0.4482237850,0.4151075352,0.4480834612,true,0.7951753359,-0.4912248346,0.4597514552,21,0,true,0.0000000000,0.1183261836,-0.2058681541,-0.1826257147,0.8645624889,,,,,,,,,,,
daily,META,2026-08-20,1530,svi,ok,,17,2027-06-17,0.8246575342,562.1099066709,186,36,5.6989092892,13.7336661930,5.6989092892,0.4182999489,0.4422840254,0.4177359008,0.4425300519,true,0.8465079737,-0.5027517766,0.4482245132,21,0,true,0.0917417689,0.0914426638,-0.2867096699,-0.1970033414,0.5997460447,,,,,,,,,,,
daily,META,2026-08-20,1530,svi,ok,,18,2027-09-17,1.0767123288,567.8722749825,306,56,5.1920792655,13.8774487008,5.1920792655,0.4201682325,0.4380697921,0.4188618310,0.4382883645,true,0.8819944813,-0.4839633710,0.4604982379,21,0,true,0.1702465498,0.0630481153,-0.2937620174,-0.1400653413,0.3291003967,,,,,,,,,,,
daily,META,2026-08-20,1530,svi,ok,,19,2027-12-17,1.3260273973,574.6947120303,316,57,4.2446702634,13.4458840499,4.2446702634,0.4223879048,0.4382023361,0.4211033913,0.4380166106,true,0.9023758266,-0.4959058097,0.4596056353,21,0,true,0.2150847196,0.0642176687,-0.2692806470,-0.1174242366,0.3474983222,,,,,,,,,,,
daily,META,2026-08-20,1530,svi,ok,,20,2028-01-21,1.4219178082,577.0411850532,290,58,4.4608483983,13.1520159545,4.4608483983,0.4217666630,0.4370274139,0.4204516303,0.4365254512,true,0.9132708891,-0.4999804874,0.4664600282,21,0,true,0.2187121520,0.0836161305,-0.3570024814,-0.2064015681,0.4381538818,,,,,,,,,,,
daily,META,2026-08-20,1530,ssvi,ok,,0,2026-08-21,0.0027397260,541.9320773620,426,26,577.6661430233,2189.6884499218,114.9635459402,0.4100133272,0.6659121866,0.3999328479,0.8848810316,true,0.3691483371,-0.0413118635,0.1183182821,21,0,true,,,,,,-0.0034393076,0.5111953900,0.5512024506,0.0004604791,35.2975086230,,,,,,
daily,META,2026-08-20,1530,ssvi,ok,,1,2026-08-24,0.0109589041,542.0141223438,278,32,132.6086559497,359.2250517005,114.9635459402,0.2976632226,0.4172527369,0.2915866774,0.4424405158,true,0.4394157279,-0.0608813314,0.1183182821,21,0,true,,,,,,-0.0034393076,0.5111953900,0.5512024506,0.0009709595,23.3915988964,,,,,,
daily,META,2026-08-20,1530,ssvi,ok,,2,2026-08-26,0.0164383562,542.2481930847,240,37,52.5777271844,127.8930529531,114.9635459402,0.3337611828,0.3963088257,0.3334266362,0.4017764520,true,0.6041578476,-0.0761281775,0.0928375881,21,0,true,,,,,,-0.0034393076,0.5111953900,0.5512024506,0.0018311972,16.4822862084,,,,,,
daily,META,2026-08-20,1530,ssvi,ok,,3,2026-08-28,0.0219178082,542.4830975299,378,61,148.3546011562,746.8523614178,114.9635459402,0.3581817553,0.5007923241,0.3551179015,0.5754775603,true,0.4420619025,-0.1869093455,0.2111207841,21,0,true,,,,,,-0.0034393076,0.5111953900,0.5512024506,0.0028119308,13.0063226217,,,,,,
daily,META,2026-08-20,1530,ssvi,ok,,4,2026-08-31,0.0301369863,542.2833036185,260,49,119.8546065690,378.2738528526,114.9635459402,0.3345960199,0.4529415271,0.3293332454,0.4907689124,true,0.4644946941,-0.1869093455,0.2111207841,21,0,true,,,,,,-0.0034393076,0.5111953900,0.5512024506,0.0033740070,11.7604082618,,,,,,
daily,META,2026-08-20,1530,ssvi,ok,,5,2026-09-02,0.0356164384,542.5782255691,264,49,91.0426777275,368.2550003697,114.9635459402,0.3433095550,0.4480314392,0.3425606866,0.4514417399,true,0.4943706125,-0.1869093455,0.2111207841,21,0,true,,,,,,-0.0034393076,0.5111953900,0.5512024506,0.0041977810,10.4224008627,,,,,,
daily,META,2026-08-20,1530,ssvi,ok,,6,2026-09-04,0.0410958904,542.9951082501,396,82,93.6875372755,442.1039275850,114.9635459402,0.3563922820,0.4659097215,0.3557584794,0.5101201142,true,0.4929514402,-0.1878527284,0.2395912864,21,0,true,,,,,,-0.0034393076,0.5111953900,0.5512024506,0.0052195694,9.2388429892,,,,,,
daily,META,2026-08-20,1530,ssvi,ok,,7,2026-09-11,0.0602739726,543.2926353042,316,52,94.0459898525,260.2605797311,114.9635459402,0.3498033289,0.4401678548,0.3487861451,0.4661939128,true,0.5301016678,-0.1995738158,0.2534322371,21,0,true,,,,,,-0.0034393076,0.5111953900,0.5512024506,0.0073748169,7.6287874679,,,,,,
daily,META,2026-08-20,1530,ssvi,ok,,8,2026-09-18,0.0794520548,543.5894203510,414,69,172.0334161709,910.0264648713,114.9635459402,0.3551302092,0.5042652817,0.3539758381,0.5952679282,true,0.4335869909,-0.2579395086,0.4470421296,21,0,true,,,,,,-0.0034393076,0.5111953900,0.5512024506,0.0100201698,6.4352610476,,,,,,
daily,META,2026-08-20,1530,ssvi,ok,,9,2026-09-25,0.0986301370,543.7908880028,316,74,102.8085761969,464.2626724733,114.9635459402,0.3585248776,0.4878430490,0.3575060886,0.5342693163,true,0.4616878559,-0.2946777088,0.4470421296,21,0,true,,,,,,-0.0034393076,0.5111953900,0.5512024506,0.0126779749,5.6459229226,,,,,,
daily,META,2026-08-20,1530,ssvi,ok,,10,2026-10-02,0.1178082192,544.0357534831,316,76,72.1691128466,224.2261985767,114.9635459402,0.3603564011,0.4748195083,0.3602567266,0.4888518414,true,0.4868156180,-0.2828578083,0.4470421296,21,0,true,,,,,,-0.0034393076,0.5111953900,0.5512024506,0.0152983545,5.0845904727,,,,,,
daily,META,2026-08-20,1530,ssvi,ok,,11,2026-10-16,0.1561643836,545.3206931851,314,99,71.0675715036,222.6889058708,114.9635459402,0.3669734445,0.4653019695,0.3656587966,0.4854087745,true,0.5224825706,-0.4434408950,0.4671191622,21,0,true,,,,,,-0.0034393076,0.5111953900,0.5512024506,0.0210303668,4.2558011563,,,,,,
daily,META,2026-08-20,1530,ssvi,ok,,12,2026-11-20,0.2520547945,547.6483856251,386,103,30.0012830623,74.6766948127,114.9635459402,0.4192039174,0.4907316734,0.4185915890,0.4947971042,true,0.6267524203,-0.5065407945,0.4685904374,21,0,true,,,,,,-0.0034393076,0.5111953900,0.5512024506,0.0442943106,2.7943164070,,,,,,
daily,META,2026-08-20,1530,ssvi,ok,,13,2026-12-18,0.3287671233,549.2650618327,372,84,33.6982568714,67.0109768246,114.9635459402,0.4107418891,0.4691371086,0.4093587033,0.4699857298,true,0.6688194107,-0.5094884790,0.4599120782,21,0,true,,,,,,-0.0034393076,0.5111953900,0.5512024506,0.0554664166,2.4567378249,,,,,,
daily,META,2026-08-20,1530,ssvi,ok,,14,2027-01-15,0.4054794521,551.3340151340,298,55,24.1990131267,44.4449934898,114.9635459402,0.4046385136,0.4497785031,0.4044406187,0.4487280012,true,0.7234748681,-0.4833952059,0.4675810839,21,0,true,,,,,,-0.0034393076,0.5111953900,0.5512024506,0.0663883913,2.2147476927,,,,,,
daily,META,2026-08-20,1530,ssvi,ok,,15,2027-02-19,0.5013698630,553.9976193300,220,55,22.3744907044,48.1685860013,114.9635459402,0.4199795179,0.4562807911,0.4195809802,0.4543559869,true,0.7771556410,-0.4882147719,0.4627615180,21,0,true,,,,,,-0.0034393076,0.5111953900,0.5512024506,0.0884301459,1.8737316811,,,,,,
daily,META,2026-08-20,1530,ssvi,ok,,16,2027-03-19,0.5780821918,555.6676991911,292,75,13.9189518334,35.3312590889,114.9635459402,0.4157571588,0.4479570796,0.4151075352,0.4480834612,true,0.7987240236,-0.4912248346,0.4597514552,21,0,true,,,,,,-0.0034393076,0.5111953900,0.5512024506,0.0999239014,1.7434446550,,,,,,
daily,META,2026-08-20,1530,ssvi,ok,,17,2027-06-17,0.8246575342,562.1099066709,186,36,8.8177192118,17.3959002202,114.9635459402,0.4178141027,0.4409304522,0.4177359008,0.4425300519,true,0.8575620162,-0.5027517766,0.4482245132,21,0,true,,,,,,-0.0034393076,0.5111953900,0.5512024506,0.1439557247,1.4007456634,,,,,,
daily,META,2026-08-20,1530,ssvi,ok,,18,2027-09-17,1.0767123288,567.8722749825,306,56,8.8034935787,20.3692106490,114.9635459402,0.4204902488,0.4364949458,0.4188618310,0.4382883645,true,0.9107112085,-0.4839633710,0.4604982379,21,0,true,,,,,,-0.0034393076,0.5111953900,0.5512024506,0.1903776756,1.1794979840,,,,,,
daily,META,2026-08-20,1530,ssvi,ok,,19,2027-12-17,1.3260273973,574.6947120303,316,57,16.0078297369,34.8135675561,114.9635459402,0.4215705238,0.4346991493,0.4211033913,0.4380166106,true,0.9328801794,-0.4959058097,0.4596056353,21,0,true,,,,,,-0.0034393076,0.5111953900,0.5512024506,0.2356662422,1.0311767857,,,,,,
daily,META,2026-08-20,1530,ssvi,ok,,20,2028-01-21,1.4219178082,577.0411850532,290,58,9.9441880601,26.6335004423,114.9635459402,0.4219149991,0.4341786776,0.4204516303,0.4365254512,true,0.9396296025,-0.4999804874,0.4664600282,21,0,true,,,,,,-0.0034393076,0.5111953900,0.5512024506,0.2531215916,0.9851315454,,,,,,
daily,META,2026-08-20,1530,essvi,ok,,0,2026-08-21,0.0027397260,541.9320773620,426,26,324.3252907063,1139.5167420144,324.3252907063,0.4045266638,0.7709293574,0.3999328479,0.8848810316,true,0.3364331713,-0.0413118635,0.1183182821,21,0,true,,,,,,,,,,,0.0004604791,0.0194670314,0.1627550137,,,
daily,META,2026-08-20,1530,essvi,ok,,1,2026-08-24,0.0109589041,542.0141223438,278,32,79.0845979971,224.5541399256,79.0845979971,0.2959285617,0.4313147721,0.2915866774,0.4424405158,true,0.4401613188,-0.0608813314,0.1183182821,21,0,true,,,,,,,,,,,0.0009709595,0.0215802261,0.1087777439,,,
daily,META,2026-08-20,1530,essvi,ok,,2,2026-08-26,0.0164383562,542.2481930847,240,37,21.2002842936,69.3877124774,21.2002842936,0.3335307844,0.3948376807,0.3334266362,0.4017764520,true,0.6241350183,-0.0761281775,0.0928375881,21,0,true,,,,,,,,,,,0.0018311972,0.0274954655,0.0379057417,,,
daily,META,2026-08-20,1530,essvi,ok,,3,2026-08-28,0.0219178082,542.4830975299,378,61,133.4724795117,618.9347126183,133.4724795117,0.3579046500,0.5135840890,0.3551179015,0.5754775603,true,0.4346637369,-0.1869093455,0.2111207841,21,0,true,,,,,,,,,,,0.0028119308,0.0371128116,0.0407019673,,,
daily,META,2026-08-20,1530,essvi,ok,,4,2026-08-31,0.0301369863,542.2833036185,260,49,104.5073244324,467.1129282555,104.5073244324,0.3344345465,0.4440576196,0.3293332454,0.4907689124,true,0.4903399735,-0.1869093455,0.2111207841,21,0,true,,,,,,,,,,,0.0033740070,0.0352101486,0.0331626517,,,
daily,META,2026-08-20,1530,essvi,ok,,5,2026-09-02,0.0356164384,542.5782255691,264,49,51.0833781592,224.9022751288,51.0833781592,0.3432187464,0.4291547433,0.3425606866,0.4514417399,true,0.5460444050,-0.1869093455,0.2111207841,21,0,true,,,,,,,,,,,0.0041977810,0.0358930437,0.0230286520,,,
daily,META,2026-08-20,1530,essvi,ok,,6,2026-09-04,0.0410958904,542.9951082501,396,82,75.0327541368,369.5733241641,75.0327541368,0.3560512501,0.4731627818,0.3557584794,0.5101201142,true,0.4914732414,-0.1878527284,0.2395912864,21,0,true,,,,,,,,,,,0.0052195694,0.0473465695,0.0432929592,,,
daily,META,2026-08-20,1530,essvi,ok,,7,2026-09-11,0.0602739726,543.2926353042,316,52,67.8355800752,188.8303840690,67.8355800752,0.3493036962,0.4473108744,0.3487861451,0.4661939128,true,0.5294461302,-0.1995738158,0.2534322371,21,0,true,,,,,,,,,,,0.0073748169,0.0545609262,0.0530001722,,,
daily,META,2026-08-20,1530,essvi,ok,,8,2026-09-18,0.0794520548,543.5894203510,414,69,122.7246996237,644.9699687587,122.7246996237,0.3546252839,0.5307709313,0.3539758381,0.5952679282,true,0.4139361910,-0.2579395086,0.4470421296,21,0,true,,,,,,,,,,,0.0100201698,0.0693738716,0.0532267000,,,
daily,META,2026-08-20,1530,essvi,ok,,9,2026-09-25,0.0986301370,543.7908880028,316,74,71.1118849058,295.4857935906,71.1118849058,0.3583715668,0.5047207369,0.3575060886,0.5342693163,true,0.4449304299,-0.2946777088,0.4470421296,21,0,true,,,,,,,,,,,0.0126779749,0.0757453792,0.0309968717,,,
daily,META,2026-08-20,1530,essvi,ok,,10,2026-10-02,0.1178082192,544.0357534831,316,76,45.0040358679,129.4134396597,45.0040358679,0.3601493635,0.4854153715,0.3602567266,0.4888518414,true,0.4779776204,-0.2828578083,0.4470421296,21,0,true,,,,,,,,,,,0.0152983545,0.0790149904,0.0350276613,,,
daily,META,2026-08-20,1530,essvi,ok,,11,2026-10-16,0.1561643836,545.3206931851,314,99,57.2674203539,205.9000169011,57.2674203539,0.3669665499,0.4733119316,0.3656587966,0.4854087745,true,0.5095590233,-0.4434408950,0.4671191622,21,0,true,,,,,,,,,,,0.0210303668,0.0929452538,0.0111882110,,,
daily,META,2026-08-20,1530,essvi,ok,,12,2026-11-20,0.2520547945,547.6483856251,386,103,20.7110498760,107.1988624462,20.7110498760,0.4191998162,0.4840772180,0.4185915890,0.4947971042,true,0.6451875146,-0.5065407945,0.4685904374,21,0,true,,,,,,,,,,,0.0442943106,0.1178281757,0.0051552789,,,
daily,META,2026-08-20,1530,essvi,ok,,13,2026-12-18,0.3287671233,549.2650618327,372,84,16.5547061496,73.5842127267,16.5547061496,0.4107426655,0.4626273085,0.4093587033,0.4699857298,true,0.6936071467,-0.5094884790,0.4599120782,21,0,true,,,,,,,,,,,0.0554664166,0.1264501854,-0.0023432308,,,
daily,META,2026-08-20,1530,essvi,ok,,14,2027-01-15,0.4054794521,551.3340151340,298,55,9.0146953460,38.1438204593,9.0146953460,0.4046360013,0.4449136192,0.4044406187,0.4487280012,true,0.7450342006,-0.4833952059,0.4675810839,21,0,true,,,,,,,,,,,0.0663883913,0.1376168937,-0.0013794587,,,
daily,META,2026-08-20,1530,essvi,ok,,15,2027-02-19,0.5013698630,553.9976193300,220,55,6.1003199201,21.3669659095,6.1003199201,0.4199695463,0.4522192903,0.4195809802,0.4543559869,true,0.7981972692,-0.4882147719,0.4627615180,21,0,true,,,,,,,,,,,0.0884301459,0.1534848073,-0.0054783857,,,
daily,META,2026-08-20,1530,essvi,ok,,16,2027-03-19,0.5780821918,555.6676991911,292,75,6.4111014617,14.3865253325,6.4111014617,0.4157385647,0.4466448087,0.4151075352,0.4480834612,true,0.8077996675,-0.4912248346,0.4597514552,21,0,true,,,,,,,,,,,0.0999239014,0.1668606903,-0.0101954351,,,
daily,META,2026-08-20,1530,essvi,ok,,17,2027-06-17,0.8246575342,562.1099066709,186,36,8.4596846751,18.3872330248,8.4596846751,0.4178176242,0.4411800661,0.4177359008,0.4425300519,true,0.8570603440,-0.5027517766,0.4482245132,21,0,true,,,,,,,,,,,0.1439557247,0.2008549354,-0.0066759789,,,
daily,META,2026-08-20,1530,essvi,ok,,18,2027-09-17,1.0767123288,567.8722749825,306,56,8.4514445877,20.3259206737,8.4514445877,0.4204911540,0.4368751921,0.4188618310,0.4382883645,true,0.9084664402,-0.4839633710,0.4604982379,21,0,true,,,,,,,,,,,0.1903776756,0.2283052871,-0.0024593937,,,
daily,META,2026-08-20,1530,essvi,ok,,19,2027-12-17,1.3260273973,574.6947120303,316,57,9.3603302297,20.7551638605,9.3603302297,0.4215609475,0.4381729748,0.4211033913,0.4380166106,true,0.9152985092,-0.4959058097,0.4596056353,21,0,true,,,,,,,,,,,0.2356662422,0.2719671255,-0.0078916071,,,
daily,META,2026-08-20,1530,essvi,ok,,20,2028-01-21,1.4219178082,577.0411850532,290,58,7.0626977809,18.1366595075,7.0626977809,0.4219152875,0.4357193911,0.4204516303,0.4365254512,true,0.9317509111,-0.4999804874,0.4664600282,21,0,true,,,,,,,,,,,0.2531215916,0.2662789537,-0.0031321169,,,
daily,META,2026-08-20,1530,essvi_g05,ok,,0,2026-08-21,0.0027397260,541.9320773620,426,26,398.1007999021,1489.1978999485,398.1007999021,0.4029316687,0.7359612416,0.3999328479,0.8848810316,true,0.3731540851,-0.0413118635,0.1183182821,21,0,true,,,,,,,,,,,0.0004829801,0.0151337228,0.2812024754,0.6887886786,0.5000000000,0.0000000000
daily,META,2026-08-20,1530,essvi_g05,ok,,1,2026-08-24,0.0109589041,542.0141223438,278,32,74.8641208064,242.8009134373,74.8641208064,0.2928951037,0.4294710556,0.2915866774,0.4424405158,true,0.4387025200,-0.0608813314,0.1183182821,21,0,true,,,,,,,,,,,0.0009528754,0.0212518746,0.1182701465,0.6887886786,0.5000000000,0.0000000000
daily,META,2026-08-20,1530,essvi_g05,ok,,2,2026-08-26,0.0164383562,542.2481930847,240,37,27.0296614268,53.9077369087,27.0296614268,0.3313766733,0.3978633502,0.3334266362,0.4017764520,true,0.6011321693,-0.0761281775,0.0928375881,21,0,true,,,,,,,,,,,0.0018069665,0.0292529069,0.0321388480,0.6887886786,0.5000000000,0.0000000000
daily,META,2026-08-20,1530,essvi_g05,ok,,3,2026-08-28,0.0219178082,542.4830975299,378,61,129.4372190547,660.7315205560,129.4372190547,0.3540120894,0.5094044082,0.3551179015,0.5754775603,true,0.4354553254,-0.1869093455,0.2111207841,21,0,true,,,,,,,,,,,0.0027537204,0.0360951443,0.0508946828,0.6887886786,0.5000000000,0.0000000000
daily,META,2026-08-20,1530,essvi_g05,ok,,4,2026-08-31,0.0301369863,542.2833036185,260,49,95.6446469715,390.1594270079,95.6446469715,0.3266108820,0.4517529697,0.3293332454,0.4907689124,true,0.4546794302,-0.1869093455,0.2111207841,21,0,true,,,,,,,,,,,0.0032163378,0.0390004418,0.0218132580,0.6887886786,0.5000000000,0.0000000000
daily,META,2026-08-20,1530,essvi_g05,ok,,5,2026-09-02,0.0356164384,542.5782255691,264,49,81.8541955736,348.2294322546,81.8541955736,0.3377465305,0.4466262796,0.3425606866,0.4514417399,true,0.4845156045,-0.1869093455,0.2111207841,21,0,true,,,,,,,,,,,0.0040628825,0.0438149858,0.0033250983,0.6887886786,0.5000000000,0.0000000000
daily,META,2026-08-20,1530,essvi_g05,ok,,6,2026-09-04,0.0410958904,542.9951082501,396,82,68.9749369827,348.4757788386,68.9749369827,0.3517023758,0.4752725364,0.3557584794,0.5101201142,true,0.4764510273,-0.1878527284,0.2395912864,21,0,true,,,,,,,,,,,0.0050915950,0.0490241537,0.0410409179,0.6887886786,0.5000000000,0.0000000000
daily,META,2026-08-20,1530,essvi_g05,ok,,7,2026-09-11,0.0602739726,543.2926353042,316,52,59.0073453919,161.5563071151,59.0073453919,0.3433694393,0.4500382821,0.3487861451,0.4661939128,true,0.5039776467,-0.1995738158,0.2534322371,21,0,true,,,,,,,,,,,0.0071201855,0.0579149926,0.0466817640,0.6887886786,0.5000000000,0.0000000000
daily,META,2026-08-20,1530,essvi_g05,ok,,8,2026-09-18,0.0794520548,543.5894203510,414,69,118.8933351402,674.1338220970,118.8933351402,0.3509407506,0.5278545460,0.3539758381,0.5952679282,true,0.4135854190,-0.2579395086,0.4470421296,21,0,true,,,,,,,,,,,0.0098245467,0.0679390232,0.0638318758,0.6887886786,0.5000000000,0.0000000000
daily,META,2026-08-20,1530,essvi_g05,ok,,9,2026-09-25,0.0986301370,543.7908880028,316,74,65.6586248814,292.8074514941,65.6586248814,0.3550971342,0.5049885711,0.3575060886,0.5342693163,true,0.4389195979,-0.2946777088,0.4470421296,21,0,true,,,,,,,,,,,0.0124485970,0.0763764929,0.0330587765,0.6887886786,0.5000000000,0.0000000000
