slice,ticker,date,time,model,status,status_detail,horizon,t,t_beyond_last_pillar,t_below_first_pillar,target_forward,simulated_mean,relative_error,standard_error,z_score,paths,seed,steps_per_year,z_threshold,within_threshold,max_abs_z_all_horizons,mc_mean_spot,mc_relative_error,mc_standard_error,mc_paths,mc_seed,mc_steps,carry_rate,zero_dividend_forward_error,drift_source
daily,TSLA,2026-08-18,1530,essvi_sg05,ok,,6M,0.5000000000,false,false,344.0159601387,343.7736776229,-0.0007042770,0.0007567319,-0.9306822166,32768,20260824,104,3.0000000000,true,0.9306822166,343.7087642775,-0.0008929698,0.0006705693,40000,20260824,192,0.0465586346,-0.0037171275,parity_forward
daily,TSLA,2026-08-19,1530,svi,ok,,1M,0.0833333333,false,false,349.8051526076,349.8136120395,0.0000241833,0.0001701512,0.1421281499,32768,20260824,104,3.0000000000,true,1.1337806060,349.7865675452,-0.0000531298,0.0001955516,40000,20260824,192,0.0446845840,-0.0005785935,parity_forward
daily,TSLA,2026-08-19,1530,svi,ok,,3M,0.2500000000,false,false,352.5254249519,352.6898739665,0.0004664884,0.0004114450,1.1337806060,32768,20260824,104,3.0000000000,true,1.1337806060,352.4648139359,-0.0001719337,0.0003886831,40000,20260824,192,0.0458806795,-0.0018664215,parity_forward
daily,TSLA,2026-08-19,1530,svi,ok,,6M,0.5000000000,false,false,356.6723520126,356.5503194511,-0.0003421419,0.0007500829,-0.4561387990,32768,20260824,104,3.0000000000,true,1.1337806060,356.4212779753,-0.0007039347,0.0006744538,40000,20260824,192,0.0463300032,-0.0036520980,parity_forward
daily,TSLA,2026-08-19,1530,ssvi,ok,,1M,0.0833333333,false,false,349.8051526076,349.8148128442,0.0000276161,0.0000957835,0.2883173157,32768,20260824,104,3.0000000000,true,1.0563340018,349.8144701053,0.0000266363,0.0001127873,40000,20260824,192,0.0446845840,-0.0005785935,parity_forward
daily,TSLA,2026-08-19,1530,ssvi,ok,,3M,0.2500000000,false,false,352.5254249519,352.6624545887,0.0003887085,0.0003679788,1.0563340018,32768,20260824,104,3.0000000000,true,1.0563340018,352.4758700856,-0.0001405710,0.0003661621,40000,20260824,192,0.0458806795,-0.0018664215,parity_forward
daily,TSLA,2026-08-19,1530,ssvi,ok,,6M,0.5000000000,false,false,356.6723520126,356.4952821649,-0.0004964496,0.0007409308,-0.6700350848,32768,20260824,104,3.0000000000,true,1.0563340018,356.4500285775,-0.0006233268,0.0006905289,40000,20260824,192,0.0463300032,-0.0036520980,parity_forward
daily,TSLA,2026-08-19,1530,essvi,ok,,1M,0.0833333333,false,false,349.8051526076,349.7632022167,-0.0001199250,0.0001663156,-0.7210689881,32768,20260824,104,3.0000000000,true,0.9662441180,349.8154230681,0.0000293605,0.0001551728,40000,20260824,192,0.0446845840,-0.0005785935,parity_forward
daily,TSLA,2026-08-19,1530,essvi,ok,,3M,0.2500000000,false,false,352.5254249519,352.6098538980,0.0002394975,0.0003852547,0.6216601574,32768,20260824,104,3.0000000000,true,0.9662441180,352.4579321326,-0.0001914552,0.0003594226,40000,20260824,192,0.0458806795,-0.0018664215,parity_forward
daily,TSLA,2026-08-19,1530,essvi,ok,,6M,0.5000000000,false,false,356.6723520126,356.4219536815,-0.0007020402,0.0007265661,-0.9662441180,32768,20260824,104,3.0000000000,true,0.9662441180,356.4274556662,-0.0006866143,0.0006704033,40000,20260824,192,0.0463300032,-0.0036520980,parity_forward
daily,TSLA,2026-08-19,1530,essvi_g05,ok,,1M,0.0833333333,false,false,349.8051526076,349.7611017348,-0.0001259297,0.0001665092,-0.7562929517,32768,20260824,104,3.0000000000,true,0.9412012392,349.8154286196,0.0000293764,0.0001550907,40000,20260824,192,0.0446845840,-0.0005785935,parity_forward
daily,TSLA,2026-08-19,1530,essvi_g05,ok,,3M,0.2500000000,false,false,352.5254249519,352.5731590300,0.0001354061,0.0004275969,0.3166675478,32768,20260824,104,3.0000000000,true,0.9412012392,352.4480799354,-0.0002194027,0.0004225398,40000,20260824,192,0.0458806795,-0.0018664215,parity_forward
daily,TSLA,2026-08-19,1530,essvi_g05,ok,,6M,0.5000000000,false,false,356.6723520126,356.3721990516,-0.0008415369,0.0008941095,-0.9412012392,32768,20260824,104,3.0000000000,true,0.9412012392,356.3814830143,-0.0008155076,0.0008618179,40000,20260824,192,0.0463300032,-0.0036520980,parity_forward
daily,TSLA,2026-08-19,1530,essvi_gfree,ok,,1M,0.0833333333,false,false,349.8051526076,349.7717207670,-0.0000955728,0.0001551074,-0.6161713563,32768,20260824,104,3.0000000000,true,0.8919637308,349.8116473575,0.0000185668,0.0001537305,40000,20260824,192,0.0446845840,-0.0005785935,parity_forward
daily,TSLA,2026-08-19,1530,essvi_gfree,ok,,3M,0.2500000000,false,false,352.5254249519,352.6164771462,0.0002582855,0.0003895974,0.6629547794,32768,20260824,104,3.0000000000,true,0.8919637308,352.4592260530,-0.0001877848,0.0003758353,40000,20260824,192,0.0458806795,-0.0018664215,parity_forward
daily,TSLA,2026-08-19,1530,essvi_gfree,ok,,6M,0.5000000000,false,false,356.6723520126,356.4356323346,-0.0006636895,0.0007440767,-0.8919637308,32768,20260824,104,3.0000000000,true,0.8919637308,356.4346667598,-0.0006663966,0.0006961328,40000,20260824,192,0.0463300032,-0.0036520980,parity_forward
daily,TSLA,2026-08-19,1530,essvi_sg05,ok,,1M,0.0833333333,false,false,349.8051526076,349.6141544647,-0.0005460129,0.0002732605,-1.9981404291,32768,20260824,104,3.0000000000,true,1.9981404291,349.7680521820,-0.0001060603,0.0002067980,40000,20260824,192,0.0446845840,-0.0005785935,parity_forward
daily,TSLA,2026-08-19,1530,essvi_sg05,ok,,3M,0.2500000000,false,false,352.5254249519,352.5192695850,-0.0000174608,0.0004880482,-0.0357767435,32768,20260824,104,3.0000000000,true,1.9981404291,352.4175047046,-0.0003061346,0.0004006092,40000,20260824,192,0.0458806795,-0.0018664215,parity_forward
daily,TSLA,2026-08-19,1530,essvi_sg05,ok,,6M,0.5000000000,false,false,356.6723520126,356.3264460768,-0.0009698143,0.0008012187,-1.2104239439,32768,20260824,104,3.0000000000,true,1.9981404291,356.3784624689,-0.0008239762,0.0007105080,40000,20260824,192,0.0463300032,-0.0036520980,parity_forward
daily,TSLA,2026-08-20,1530,svi,ok,,1M,0.0833333333,false,false,344.4737135489,344.5171682823,0.0001261482,0.0001429063,0.8827333579,32768,20260824,104,3.0000000000,true,1.2596491618,344.4332324984,-0.0001175156,0.0001451384,40000,20260824,192,0.0462013799,-0.0007132128,parity_forward
daily,TSLA,2026-08-20,1530,svi,ok,,3M,0.2500000000,false,false,347.1640502230,347.3396550656,0.0005058267,0.0004015616,1.2596491618,32768,20260824,104,3.0000000000,true,1.2596491618,347.1104976258,-0.0001542573,0.0003622678,40000,20260824,192,0.0465190643,-0.0020261081,parity_forward
daily,TSLA,2026-08-20,1530,svi,ok,,6M,0.5000000000,false,false,351.3180567391,351.2002640565,-0.0003352879,0.0007544420,-0.4444183365,32768,20260824,104,3.0000000000,true,1.2596491618,351.0835127445,-0.0006676116,0.0006765730,40000,20260824,192,0.0470485767,-0.0040100083,parity_forward
daily,TSLA,2026-08-20,1530,ssvi,ok,,1M,0.0833333333,false,false,344.4737135489,344.4828909959,0.0000266419,0.0000931023,0.2861576349,32768,20260824,104,3.0000000000,true,0.9405649487,344.4708409909,-0.0000083390,0.0001008638,40000,20260824,192,0.0462013799,-0.0007132128,parity_forward
daily,TSLA,2026-08-20,1530,ssvi,ok,,3M,0.2500000000,false,false,347.1640502230,347.2869195970,0.0003539231,0.0003762878,0.9405649487,32768,20260824,104,3.0000000000,true,0.9405649487,347.1575158278,-0.0000188222,0.0003680679,40000,20260824,192,0.0465190643,-0.0020261081,parity_forward
daily,TSLA,2026-08-20,1530,ssvi,ok,,6M,0.5000000000,false,false,351.3180567391,351.1476695348,-0.0004849942,0.0007654326,-0.6336209923,32768,20260824,104,3.0000000000,true,0.9405649487,351.1305328936,-0.0005337723,0.0006998563,40000,20260824,192,0.0470485767,-0.0040100083,parity_forward
daily,TSLA,2026-08-20,1530,essvi,ok,,1M,0.0833333333,false,false,344.4737135489,344.4399923390,-0.0000978920,0.0001416101,-0.6912779580,32768,20260824,104,3.0000000000,true,0.8332034040,344.4824048479,0.0000252307,0.0001230677,40000,20260824,192,0.0462013799,-0.0007132128,parity_forward
daily,TSLA,2026-08-20,1530,essvi,ok,,3M,0.2500000000,false,false,347.1640502230,347.2483833006,0.0002429200,0.0003849041,0.6311181500,32768,20260824,104,3.0000000000,true,0.8332034040,347.1455455503,-0.0000533024,0.0003483476,40000,20260824,192,0.0465190643,-0.0020261081,parity_forward
daily,TSLA,2026-08-20,1530,essvi,ok,,6M,0.5000000000,false,false,351.3180567391,351.0977334584,-0.0006271334,0.0007526774,-0.8332034040,32768,20260824,104,3.0000000000,true,0.8332034040,351.1072985422,-0.0005999071,0.0006717606,40000,20260824,192,0.0470485767,-0.0040100083,parity_forward
daily,TSLA,2026-08-20,1530,essvi_g05,ok,,1M,0.0833333333,false,false,344.4737135489,344.4320368186,-0.0001209867,0.0001474948,-0.8202777208,32768,20260824,104,3.0000000000,true,0.8207637934,344.4890218182,0.0000444396,0.0001257520,40000,20260824,192,0.0462013799,-0.0007132128,parity_forward
daily,TSLA,2026-08-20,1530,essvi_g05,ok,,3M,0.2500000000,false,false,347.1640502230,347.2065197375,0.0001223327,0.0004281378,0.2857320442,32768,20260824,104,3.0000000000,true,0.8207637934,347.1527636831,-0.0000325107,0.0004002954,40000,20260824,192,0.0465190643,-0.0020261081,parity_forward
daily,TSLA,2026-08-20,1530,essvi_g05,ok,,6M,0.5000000000,false,false,351.3180567391,351.0531325398,-0.0007540865,0.0009187619,-0.8207637934,32768,20260824,104,3.0000000000,true,0.8207637934,351.0722328669,-0.0006997189,0.0008328327,40000,20260824,192,0.0470485767,-0.0040100083,parity_forward
daily,TSLA,2026-08-20,1530,essvi_gfree,ok,,1M,0.0833333333,false,false,344.4737135489,344.4371217826,-0.0001062251,0.0001416512,-0.7499062240,32768,20260824,104,3.0000000000,true,0.8394657246,344.4869375512,0.0000383890,0.0001256372,40000,20260824,192,0.0462013799,-0.0007132128,parity_forward
daily,TSLA,2026-08-20,1530,essvi_gfree,ok,,3M,0.2500000000,false,false,347.1640502230,347.2335416250,0.0002001688,0.0004004585,0.4998489335,32768,20260824,104,3.0000000000,true,0.8394657246,347.1534041549,-0.0000306658,0.0003739931,40000,20260824,192,0.0465190643,-0.0020261081,parity_forward
daily,TSLA,2026-08-20,1530,essvi_gfree,ok,,6M,0.5000000000,false,false,351.3180567391,351.0806469270,-0.0006757689,0.0008049988,-0.8394657246,32768,20260824,104,3.0000000000,true,0.8394657246,351.1119825984,-0.0005865743,0.0007269780,40000,20260824,192,0.0470485767,-0.0040100083,parity_forward
daily,TSLA,2026-08-20,1530,essvi_sg05,ok,,1M,0.0833333333,false,false,344.4737135489,344.5834635810,0.0003186021,0.0002348070,1.3568675309,32768,20260824,104,3.0000000000,true,1.3568675309,344.5700673014,0.0002797129,0.0002111170,40000,20260824,192,0.0462013799,-0.0007132128,parity_forward
daily,TSLA,2026-08-20,1530,essvi_sg05,ok,,3M,0.2500000000,false,false,347.1640502230,347.3559958331,0.0005528960,0.0004304541,1.2844482060,32768,20260824,104,3.0000000000,true,1.3568675309,347.2404935744,0.0002201937,0.0004021240,40000,20260824,192,0.0465190643,-0.0020261081,parity_forward
daily,TSLA,2026-08-20,1530,essvi_sg05,ok,,6M,0.5000000000,false,false,351.3180567391,351.2233083271,-0.0002696941,0.0007974858,-0.3381804747,32768,20260824,104,3.0000000000,true,1.3568675309,351.2023364536,-0.0003293889,0.0007118662,40000,20260824,192,0.0470485767,-0.0040100083,parity_forward
daily,TSLA,2026-08-21,1530,svi,ok,,1M,0.0833333333,false,false,366.0061048368,366.0266151877,0.0000560383,0.0001732218,0.3235059909,32768,20260824,104,3.0000000000,true,1.1036816776,366.0176682934,0.0000315936,0.0001512341,40000,20260824,192,0.0435570771,-0.0004680793,parity_forward
daily,TSLA,2026-08-21,1530,svi,ok,,3M,0.2500000000,false,false,368.9083339326,369.0843096360,0.0004770174,0.0004322056,1.1036816776,32768,20260824,104,3.0000000000,true,1.1036816776,368.9594703716,0.0001386156,0.0003754929,40000,20260824,192,0.0461117557,-0.0019009723,parity_forward
daily,TSLA,2026-08-21,1530,svi,ok,,6M,0.5000000000,false,false,373.4590086957,373.2833173441,-0.0004704435,0.0007869679,-0.5977924368,32768,20260824,104,3.0000000000,true,1.1036816776,373.3405763276,-0.0003171228,0.0007014965,40000,20260824,192,0.0475759854,-0.0042726206,parity_forward
daily,TSLA,2026-08-21,1530,ssvi,ok,,1M,0.0833333333,false,false,366.0061048368,366.0110100748,0.0000134021,0.0001166105,0.1149301731,32768,20260824,104,3.0000000000,true,0.9117994052,366.0030913195,-0.0000082335,0.0001088304,40000,20260824,192,0.0435570771,-0.0004680793,parity_forward
daily,TSLA,2026-08-21,1530,ssvi,ok,,3M,0.2500000000,false,false,368.9083339326,369.0438494786,0.0003673421,0.0004028760,0.9117994052,32768,20260824,104,3.0000000000,true,0.9117994052,368.9321561458,0.0000645749,0.0003752429,40000,20260824,192,0.0461117557,-0.0019009723,parity_forward
daily,TSLA,2026-08-21,1530,ssvi,ok,,6M,0.5000000000,false,false,373.4590086957,373.2445577052,-0.0005742290,0.0007904273,-0.7264791669,32768,20260824,104,3.0000000000,true,0.9117994052,373.3059905808,-0.0004097320,0.0007006177,40000,20260824,192,0.0475759854,-0.0042726206,parity_forward
daily,TSLA,2026-08-21,1530,essvi,ok,,1M,0.0833333333,false,false,366.0061048368,365.9744236381,-0.0000865592,0.0001605937,-0.5389948964,32768,20260824,104,3.0000000000,true,0.8912317140,366.0150678916,0.0000244888,0.0001281955,40000,20260824,192,0.0435570771,-0.0004680793,parity_forward
daily,TSLA,2026-08-21,1530,essvi,ok,,3M,0.2500000000,false,false,368.9083339326,369.0177919544,0.0002967079,0.0004085571,0.7262337172,32768,20260824,104,3.0000000000,true,0.8912317140,368.9371271931,0.0000780499,0.0003590361,40000,20260824,192,0.0461117557,-0.0019009723,parity_forward
daily,TSLA,2026-08-21,1530,essvi,ok,,6M,0.5000000000,false,false,373.4590086957,373.1991896497,-0.0006957097,0.0007806159,-0.8912317140,32768,20260824,104,3.0000000000,true,0.8912317140,373.3213755501,-0.0003685362,0.0006926030,40000,20260824,192,0.0475759854,-0.0042726206,parity_forward
daily,TSLA,2026-08-21,1530,essvi_g05,ok,,1M,0.0833333333,false,false,366.0061048368,365.9667533443,-0.0001075159,0.0001623965,-0.6620581184,32768,20260824,104,3.0000000000,true,0.8171686459,366.0240005633,0.0000488946,0.0001308447,40000,20260824,192,0.0435570771,-0.0004680793,parity_forward
daily,TSLA,2026-08-21,1530,essvi_g05,ok,,3M,0.2500000000,false,false,368.9083339326,368.9774809655,0.0001874369,0.0004588048,0.4085329503,32768,20260824,104,3.0000000000,true,0.8171686459,368.9481807790,0.0001080129,0.0004198523,40000,20260824,192,0.0461117557,-0.0019009723,parity_forward
daily,TSLA,2026-08-21,1530,essvi_g05,ok,,6M,0.5000000000,false,false,373.4590086957,373.1595779344,-0.0008017768,0.0009811644,-0.8171686459,32768,20260824,104,3.0000000000,true,0.8171686459,373.2929390159,-0.0004446798,0.0008671498,40000,20260824,192,0.0475759854,-0.0042726206,parity_forward
daily,TSLA,2026-08-21,1530,essvi_gfree,ok,,1M,0.0833333333,false,false,366.0061048368,365.9749079626,-0.0000852359,0.0001591882,-0.5354411903,32768,20260824,104,3.0000000000,true,0.8791134105,366.0197292740,0.0000372246,0.0001305892,40000,20260824,192,0.0435570771,-0.0004680793,parity_forward
daily,TSLA,2026-08-21,1530,essvi_gfree,ok,,3M,0.2500000000,false,false,368.9083339326,369.0041434649,0.0002597109,0.0004226528,0.6144781616,32768,20260824,104,3.0000000000,true,0.8791134105,368.9438623762,0.0000963070,0.0003813386,40000,20260824,192,0.0461117557,-0.0019009723,parity_forward
daily,TSLA,2026-08-21,1530,essvi_gfree,ok,,6M,0.5000000000,false,false,373.4590086957,373.1900783473,-0.0007201067,0.0008191284,-0.8791134105,32768,20260824,104,3.0000000000,true,0.8791134105,373.3363322480,-0.0003284870,0.0007282379,40000,20260824,192,0.0475759854,-0.0042726206,parity_forward
daily,TSLA,2026-08-21,1530,essvi_sg05,ok,,1M,0.0833333333,false,false,366.0061048368,365.9462108927,-0.0001636419,0.0001859934,-0.8798267219,32768,20260824,104,3.0000000000,true,0.9536219098,366.0175148089,0.0000311743,0.0001380152,40000,20260824,192,0.0435570771,-0.0004680793,parity_forward
daily,TSLA,2026-08-21,1530,essvi_sg05,ok,,3M,0.2500000000,false,false,368.9083339326,368.9873651566,0.0002142300,0.0004212980,0.5084998716,32768,20260824,104,3.0000000000,true,0.9536219098,368.9423545583,0.0000922197,0.0003671842,40000,20260824,192,0.0461117557,-0.0019009723,parity_forward
daily,TSLA,2026-08-21,1530,essvi_sg05,ok,,6M,0.5000000000,false,false,373.4590086957,373.1729839399,-0.0007658799,0.0008031274,-0.9536219098,32768,20260824,104,3.0000000000,true,0.9536219098,373.3174284467,-0.0003791052,0.0007034532,40000,20260824,192,0.0475759854,-0.0042726206,parity_forward
daily,TSLA,2026-08-24,1538,svi,ok,,1M,0.0833333333,false,false,351.9774463994,351.9511551449,-0.0000746958,0.0001551013,-0.4815940403,32768,20260824,104,3.0000000000,true,0.8787276219,352.0366467864,0.0001681937,0.0001620165,40000,20260824,192,0.0487650140,-0.0009017767,parity_forward
daily,TSLA,2026-08-24,1538,svi,ok,,3M,0.2500000000,false,false,354.6727795068,354.7375814051,0.0001827090,0.0003872028,0.4718688939,32768,20260824,104,3.0000000000,true,0.8787276219,354.7015639609,0.0000811578,0.0003635401,40000,20260824,192,0.0467690675,-0.0020402657,parity_forward
daily,TSLA,2026-08-24,1538,svi,ok,,6M,0.5000000000,false,false,358.8975833523,358.6600960860,-0.0006617132,0.0007530356,-0.8787276219,32768,20260824,104,3.0000000000,true,0.8787276219,358.7310275232,-0.0004640762,0.0006962485,40000,20260824,192,0.0470674300,-0.0039697522,parity_forward
daily,TSLA,2026-08-24,1538,ssvi,ok,,1M,0.0833333333,false,false,351.9774463994,351.9784958954,0.0000029817,0.0000928282,0.0321207845,32768,20260824,104,3.0000000000,true,0.7256598099,351.9814449392,0.0000113602,0.0001045117,40000,20260824,192,0.0487650140,-0.0009017767,parity_forward
daily,TSLA,2026-08-24,1538,ssvi,ok,,3M,0.2500000000,false,false,354.6727795068,354.7522699175,0.0002241232,0.0003633222,0.6168719014,32768,20260824,104,3.0000000000,true,0.7256598099,354.6576592170,-0.0000426317,0.0003512699,40000,20260824,192,0.0467690675,-0.0020402657,parity_forward
daily,TSLA,2026-08-24,1538,ssvi,ok,,6M,0.5000000000,false,false,358.8975833523,358.7001988829,-0.0005499744,0.0007578956,-0.7256598099,32768,20260824,104,3.0000000000,true,0.7256598099,358.7112079869,-0.0005192996,0.0006882402,40000,20260824,192,0.0470674300,-0.0039697522,parity_forward
daily,TSLA,2026-08-24,1538,essvi,ok,,1M,0.0833333333,false,false,351.9774463994,351.9466411174,-0.0000875206,0.0001266701,-0.6909337477,32768,20260824,104,3.0000000000,true,0.8883117732,351.9883519677,0.0000309837,0.0001244769,40000,20260824,192,0.0487650140,-0.0009017767,parity_forward
daily,TSLA,2026-08-24,1538,essvi,ok,,3M,0.2500000000,false,false,354.6727795068,354.7194299239,0.0001315309,0.0003626179,0.3627258299,32768,20260824,104,3.0000000000,true,0.8883117732,354.6615629856,-0.0000316250,0.0003356345,40000,20260824,192,0.0467690675,-0.0020402657,parity_forward
daily,TSLA,2026-08-24,1538,essvi,ok,,6M,0.5000000000,false,false,358.8975833523,358.6578197213,-0.0006680559,0.0007520511,-0.8883117732,32768,20260824,104,3.0000000000,true,0.8883117732,358.7029856097,-0.0005422097,0.0006705164,40000,20260824,192,0.0470674300,-0.0039697522,parity_forward
daily,TSLA,2026-08-24,1538,essvi_g05,ok,,1M,0.0833333333,false,false,351.9774463994,351.9362773755,-0.0001169649,0.0001260775,-0.9277223766,32768,20260824,104,3.0000000000,true,0.9277223766,351.9868045488,0.0000265874,0.0001238341,40000,20260824,192,0.0487650140,-0.0009017767,parity_forward
daily,TSLA,2026-08-24,1538,essvi_g05,ok,,3M,0.2500000000,false,false,354.6727795068,354.6701258744,-0.0000074819,0.0003952817,-0.0189280615,32768,20260824,104,3.0000000000,true,0.9277223766,354.6553968991,-0.0000490103,0.0003823541,40000,20260824,192,0.0467690675,-0.0020402657,parity_forward
